att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,class
0.446809,24,0.054912,0.07,0.348855,0.03,0.003467,0.05,0.422915,0.14,0.414912,0
0.468085,47,0.069713,0.14,0.329664,0.11,0.003467,0.09,0.422915,0.01,0.414912,1
0.489362,22,0.069713,0.14,0.312556,0.05,0.003467,0.14,0.422915,0.05,0.414912,1
0.510638,32,0.069713,0.07,0.299464,0.08,0.003467,0.09,0.422915,0.07,0.414912,1
0.531915,31,0.068422,0.06,0.279381,0.08,0.003467,0.12,0.422915,0.12,0.414912,1
0.553191,41,0.068422,0.01,0.262719,0.02,0.003467,0,0.422915,0.04,0.414912,1
0.574468,16,0.068422,0.08,0.243231,0.05,0.003467,0.01,0.422915,0.03,0.414912,1
0.595745,16,0.068422,0.05,0.224636,0.06,0.003467,0,0.422915,0.08,0.414912,1
0.617021,35,0.051699,0.04,0.218834,0.14,0.003467,0.14,0.422915,0.02,0.414912,0
0.638298,24,0.062267,0.01,0.221511,0.13,0.003467,0.04,0.422915,0.05,0.414912,0
0.659574,48,0.068422,0.09,0.229545,0.15,0.003467,0.12,0.422915,0.12,0.414912,0
0.680851,48,0.068422,0.06,0.235347,0.03,0.003467,0.06,0.422915,0.11,0.414912,0
0.702128,9,0.069713,0.01,0.26019,0.04,0.003467,0.09,0.422915,0.01,0.414912,1
0.723404,40,0.069713,0.04,0.28072,0.13,0.003467,0.05,0.422915,0.01,0.414912,1
0.744681,41,0.086496,0.01,0.344243,0.03,0.003467,0.06,0.422915,0.1,0.414912,1
0.765957,21,0.0789,0.1,0.449271,0.1,0.003467,0.02,0.422915,0.11,0.414912,1
0.787234,13,0.080911,0.1,0.476941,0.11,0.003467,0.13,0.422915,0.02,0.414912,1
0.808511,45,0.073736,0.07,0.472032,0,0.003467,0.06,0.422915,0.03,0.414912,1
0.829787,40,0.082473,0.1,0.461916,0.07,0.003467,0.06,0.422915,0.01,0.414912,1
0.851064,18,0.084514,0.02,0.433502,0.08,0.003467,0.02,0.422915,0.06,0.414912,1
0.87234,9,0.084514,0.13,0.418625,0.04,0.003467,0.07,0.422915,0.06,0.414912,1
0.893617,16,0.069713,0.04,0.380244,0.15,0.003467,0.12,0.422915,0.03,0.414912,1
0.914894,10,0.073736,0.12,0.336656,0.1,0.003467,0.04,0.422915,0.07,0.414912,1
0.93617,48,0.075057,0.12,0.358078,0.13,0.003467,0.12,0.422915,0,0.414912,1
0.957447,17,0.075057,0.07,0.357037,0.01,0.003467,0.08,0.422915,0,0.414912,1
0.978723,47,0.0789,0.05,0.367748,0.15,0.003467,0.1,0.422915,0.08,0.414912,1
1,43,0.054912,0.04,0.339036,0.14,0.003467,0.01,0.422915,0.12,0.414912,0
0,12,0.048697,0.14,0.325052,0.15,0.003467,0.05,0.422915,0.06,0.414912,0
0.021277,48,0.047496,0.09,0.289646,0.03,0.003467,0.06,0.422915,0.12,0.414912,0
0.042553,34,0.046385,0.15,0.276703,0.05,0.003467,0,0.422915,0,0.414912,0
0.06383,5,0.046385,0.01,0.234157,0.11,0.003467,0.1,0.422915,0.07,0.414912,0
0.085106,37,0.043263,0.09,0.19518,0.11,0.003467,0.11,0.422915,0.14,0.414912,0
0.106383,6,0.043263,0.06,0.171378,0.11,0.003467,0.01,0.422915,0.07,0.414912,0
0.12766,10,0.043263,0.1,0.149955,0.07,0.003467,0.09,0.422915,0,0.414912,0
0.148936,16,0.043263,0.13,0.140137,0.05,0.003467,0.13,0.422915,0,0.414912,0
0.170213,46,0.044344,0.14,0.132996,0.06,0.003467,0.04,0.422915,0,0.414912,0
0.191489,46,0.044344,0.15,0.139244,0.15,0.003467,0.05,0.422915,0.07,0.414912,0
0.212766,24,0.061997,0,0.175692,0.05,0.003467,0.13,0.422915,0.14,0.414912,0
0.234043,24,0.063919,0.04,0.222107,0.01,0.003467,0.09,0.422915,0.03,0.414912,0
0.255319,25,0.089648,0.07,0.317316,0.05,0.003467,0.01,0.422915,0.12,0.414912,1
0.276596,10,0.089648,0.11,0.432014,0.01,0.003467,0,0.422915,0.04,0.414912,1
0.297872,19,0.073226,0.02,0.428146,0.13,0.003467,0,0.422915,0.12,0.414912,1
0.319149,24,0.090249,0.15,0.476644,0.02,0.003467,0.07,0.422915,0.01,0.414912,1
0.340426,38,0.073226,0.14,0.494198,0.12,0.003467,0.04,0.422915,0.1,0.414912,1
0.361702,46,0.073226,0.13,0.493603,0.1,0.003467,0.04,0.422915,0.07,0.414912,1
0.382979,12,0.089648,0.12,0.533472,0.01,0.003467,0.02,0.422915,0,0.414912,1
0.404255,1,0.090939,0.03,0.537489,0.08,0.003467,0.1,0.422915,0.1,0.414912,1
0.425532,3,0.090669,0.02,0.518744,0.13,0.003467,0.09,0.422915,0.05,0.414912,1
0.446809,9,0.089648,0.13,0.500446,0.13,0.003467,0.13,0.422915,0.03,0.414912,1
0.468085,13,0.090669,0.03,0.483041,0.03,0.003467,0.1,0.422915,0.1,0.414912,1
0.489362,41,0.089648,0.05,0.479322,0.14,0.003467,0.08,0.422915,0.12,0.414912,1
0.510638,46,0.090669,0.05,0.472032,0.04,0.003467,0.01,0.422915,0.06,0.414912,1
0.531915,10,0.090669,0.1,0.462362,0.05,0.003467,0.05,0.422915,0.12,0.414912,1
0.553191,33,0.090669,0,0.461321,0.03,0.003467,0.02,0.422915,0.09,0.414912,1
0.574468,9,0.089648,0.09,0.454924,0.06,0.003467,0,0.422915,0,0.414912,1
0.595745,46,0.073226,0.12,0.43499,0.14,0.003467,0.1,0.422915,0.02,0.414912,1
0.617021,16,0.054912,0.03,0.433651,0.09,0.003467,0.14,0.422915,0.13,0.414912,0
0.638298,41,0.073226,0.03,0.4277,0.01,0.003467,0.1,0.422915,0.15,0.414912,1
0.659574,31,0.073226,0.13,0.427105,0,0.003467,0.09,0.422915,0.13,0.414912,1
0.680851,8,0.073226,0.03,0.435733,0.05,0.003467,0.1,0.422915,0.06,0.414912,1
0.702128,28,0.054912,0.12,0.443618,0.07,0.003467,0.1,0.422915,0.01,0.414912,0
0.723404,5,0.063919,0.1,0.458346,0.05,0.003467,0.09,0.422915,0.08,0.414912,0
0.744681,36,0.103399,0.08,0.487206,0.03,0.003467,0.14,0.422915,0.04,0.414912,1
0.765957,46,0.089648,0.13,0.539572,0.14,0.003467,0.1,0.422915,0.01,0.414912,1
0.787234,2,0.090669,0.07,0.548646,0.15,0.003467,0.14,0.422915,0.09,0.414912,1
0.808511,27,0.073226,0.08,0.512943,0.01,0.003467,0.13,0.422915,0.07,0.414912,1
0.829787,2,0.049898,0,0.480363,0.02,0.003467,0.01,0.422915,0.08,0.414912,0
0.851064,12,0.054912,0.09,0.458643,0.09,0.003467,0.14,0.422915,0.07,0.414912,0
0.87234,30,0.073226,0.02,0.433651,0.13,0.003467,0.07,0.422915,0.09,0.414912,1
0.893617,12,0.051699,0.09,0.398542,0.08,0.003467,0.07,0.422915,0.07,0.414912,0
0.914894,7,0.051699,0.15,0.354359,0.09,0.003467,0.03,0.422915,0.15,0.414912,0
0.93617,17,0.089648,0.15,0.406575,0.14,0.003467,0.11,0.422915,0.11,0.414912,1
0.957447,27,0.089648,0.01,0.432907,0,0.003467,0.08,0.422915,0.02,0.414912,1
0.978723,30,0.090669,0.11,0.453734,0.12,0.003467,0.02,0.422915,0.03,0.414912,1
1,20,0.075057,0,0.445998,0.12,0.003467,0.11,0.422915,0.01,0.414912,1
0,16,0.051699,0.04,0.438262,0.11,0.003467,0.08,0.422915,0,0.414912,0
0.021277,14,0.049898,0.09,0.417287,0.02,0.003467,0.05,0.422915,0.01,0.414912,0
0.042553,13,0.046926,0.12,0.397947,0.12,0.003467,0.1,0.422915,0.13,0.414912,0
0.06383,49,0.045214,0.12,0.339482,0.13,0.003467,0.07,0.422915,0.09,0.414912,0
0.085106,47,0.045214,0.15,0.2831,0.06,0.003467,0,0.422915,0.02,0.414912,0
0.106383,13,0.045214,0.13,0.240405,0.12,0.003467,0.1,0.422915,0.03,0.414912,0
0.12766,38,0.061997,0.14,0.206189,0.01,0.003467,0.07,0.422915,0.08,0.414912,0
0.148936,9,0.061997,0.03,0.173609,0.13,0.003467,0.08,0.422915,0.08,0.414912,0
0.170213,36,0.061997,0.02,0.161559,0.01,0.003467,0.09,0.422915,0.13,0.414912,0
0.191489,7,0.045034,0.14,0.153079,0.08,0.003467,0.05,0.422915,0.03,0.414912,0
0.212766,27,0.046565,0.12,0.182089,0.01,0.003467,0.02,0.422915,0.02,0.414912,0
0.234043,26,0.050949,0.01,0.224636,0.02,0.003467,0.06,0.422915,0.09,0.414912,0
0.255319,33,0.063919,0,0.315977,0.05,0.003467,0.15,0.422915,0.02,0.414912,0
0.276596,28,0.057644,0.13,0.417138,0.12,0.003467,0.04,0.422915,0.09,0.414912,0
0.297872,39,0.047166,0.03,0.411038,0.03,0.003467,0.02,0.422915,0.03,0.414912,0
0.319149,25,0.048577,0.05,0.453139,0.09,0.003467,0.01,0.422915,0,0.414912,0
0.340426,4,0.050949,0.15,0.477536,0.04,0.003467,0.1,0.422915,0,0.414912,0
0.361702,38,0.048577,0.12,0.469652,0.14,0.003467,0,0.422915,0.04,0.414912,0
0.382979,39,0.050949,0.14,0.511009,0.15,0.003467,0.13,0.422915,0.14,0.414912,0
0.404255,21,0.056923,0.13,0.53258,0.11,0.003467,0.01,0.422915,0.03,0.414912,0
0.425532,20,0.056923,0.07,0.509075,0.12,0.003467,0.03,0.422915,0.14,0.414912,0
0.446809,42,0.056923,0.04,0.497322,0.03,0.003467,0.13,0.422915,0.04,0.414912,0
0.468085,22,0.056923,0.15,0.494942,0.11,0.003467,0.09,0.422915,0,0.414912,0
0.489362,45,0.057644,0.14,0.491967,0.13,0.003467,0.07,0.422915,0.11,0.414912,0
0.510638,18,0.056923,0.07,0.483636,0,0.003467,0.02,0.422915,0.12,0.414912,0
0.531915,12,0.057644,0.03,0.483041,0,0.003467,0.06,0.422915,0.15,0.414912,0
0.553191,25,0.057644,0.05,0.494793,0.09,0.003467,0.03,0.422915,0.07,0.414912,0
0.574468,46,0.057644,0.1,0.49152,0.05,0.003467,0.13,0.422915,0.12,0.414912,0
0.595745,11,0.088868,0.1,0.484677,0.15,0.003467,0.13,0.422915,0.13,0.414912,1
0.617021,2,0.089378,0.06,0.481702,0.12,0.003467,0.07,0.422915,0.08,0.414912,1
0.638298,15,0.089378,0.09,0.478429,0.07,0.003467,0.15,0.422915,0.05,0.414912,1
0.659574,16,0.089378,0.08,0.480363,0.09,0.003467,0.11,0.422915,0.14,0.414912,1
0.680851,20,0.089378,0.03,0.476793,0.09,0.003467,0.14,0.422915,0.04,0.414912,1
0.702128,28,0.056923,0.09,0.48319,0.09,0.003467,0.02,0.422915,0.08,0.414912,0
0.723404,39,0.057644,0.12,0.4759,0.15,0.003467,0.05,0.422915,0.13,0.414912,0
0.744681,24,0.056923,0.05,0.498066,0.04,0.003467,0.06,0.422915,0.14,0.414912,0
0.765957,24,0.056923,0.04,0.540167,0.14,0.003467,0.1,0.422915,0.07,0.414912,0
0.787234,43,0.048577,0.12,0.541803,0.1,0.003467,0.12,0.422915,0.13,0.414912,0
0.808511,28,0.047166,0.03,0.500744,0.09,0.003467,0.11,0.422915,0.13,0.414912,0
0.829787,49,0.046565,0.05,0.462511,0.03,0.003467,0.05,0.422915,0.03,0.414912,0
0.851064,37,0.048577,0.06,0.440196,0.11,0.003467,0.03,0.422915,0.1,0.414912,0
0.87234,50,0.047166,0.07,0.41327,0.15,0.003467,0.08,0.422915,0.01,0.414912,0
0.893617,28,0.045034,0.06,0.375335,0.01,0.003467,0.02,0.422915,0.11,0.414912,0
0.914894,21,0.045034,0.02,0.340077,0.07,0.003467,0.09,0.422915,0.02,0.414912,0
0.93617,20,0.056923,0.08,0.388426,0.14,0.003467,0,0.422915,0.03,0.414912,0
0.957447,39,0.050949,0.14,0.416691,0.13,0.003467,0.08,0.422915,0,0.414912,0
0.978723,39,0.056923,0.14,0.431568,0.05,0.003467,0.06,0.422915,0.11,0.414912,0
1,49,0.050949,0.07,0.433204,0.07,0.003467,0.07,0.422915,0.08,0.414912,0
0,7,0.056923,0.08,0.42889,0.14,0.003467,0,0.422915,0.13,0.414912,1
0.021277,47,0.056923,0.11,0.413419,0.04,0.003467,0.07,0.422915,0.08,0.414912,1
0.042553,2,0.047166,0.12,0.38917,0.06,0.003467,0.02,0.422915,0.14,0.414912,0
0.06383,13,0.045034,0.11,0.330705,0.04,0.003467,0.08,0.422915,0.05,0.414912,0
0.085106,19,0.043953,0,0.265843,0.05,0.003467,0.11,0.422915,0.01,0.414912,0
0.106383,5,0.045034,0.14,0.230735,0.01,0.003467,0.15,0.422915,0.15,0.414912,0
0.12766,30,0.043953,0.09,0.1928,0.07,0.003467,0.07,0.422915,0.01,0.414912,0
0.148936,44,0.045034,0.06,0.164981,0.13,0.003467,0.04,0.422915,0.15,0.414912,0
0.170213,23,0.043953,0.06,0.153228,0.15,0.003467,0.07,0.422915,0.13,0.414912,0
0.191489,5,0.045034,0,0.154418,0.14,0.003467,0.11,0.422915,0.04,0.414912,0
0.212766,3,0.046565,0.12,0.182089,0.03,0.003467,0.09,0.422915,0.07,0.414912,0
0.234043,3,0.054762,0.14,0.226569,0.1,0.003467,0.08,0.422915,0.13,0.414912,0
0.255319,4,0.088237,0.13,0.317465,0.01,0.003467,0.07,0.422915,0.01,0.414912,1
0.276596,40,0.088237,0.15,0.423683,0.01,0.003467,0.09,0.422915,0.15,0.414912,1
0.297872,23,0.046565,0.07,0.401666,0.15,0.003467,0.03,0.422915,0.15,0.414912,0
0.319149,21,0.054762,0.09,0.445998,0,0.003467,0.11,0.422915,0.08,0.414912,0
0.340426,13,0.047166,0.14,0.471288,0.1,0.003467,0.09,0.422915,0.03,0.414912,0
0.361702,45,0.047166,0.15,0.47233,0.15,0.003467,0.08,0.422915,0,0.414912,0
0.382979,1,0.056143,0.14,0.508777,0.04,0.003467,0.09,0.422915,0.11,0.414912,0
0.404255,28,0.054762,0.12,0.530051,0.06,0.003467,0.09,0.422915,0,0.414912,0
0.425532,48,0.049267,0.14,0.515918,0.01,0.003467,0.02,0.422915,0.07,0.414912,0
0.446809,10,0.047166,0.05,0.499405,0.12,0.003467,0.06,0.422915,0.02,0.414912,0
0.468085,4,0.047166,0.14,0.490777,0.02,0.003467,0.13,0.422915,0.08,0.414912,0
0.489362,14,0.049267,0.01,0.488099,0.09,0.003467,0.09,0.422915,0.04,0.414912,0
0.510638,49,0.050618,0.13,0.480214,0.07,0.003467,0.13,0.422915,0.09,0.414912,0
0.531915,24,0.048517,0.08,0.473669,0,0.003467,0.01,0.422915,0.06,0.414912,0
0.553191,4,0.050348,0.14,0.461024,0.05,0.003467,0.13,0.422915,0.09,0.414912,0
0.574468,28,0.047166,0.06,0.455817,0.1,0.003467,0.06,0.422915,0.11,0.414912,0
0.595745,39,0.047166,0.14,0.452098,0.09,0.003467,0.13,0.422915,0.11,0.414912,0
0.617021,46,0.047166,0.03,0.449866,0.06,0.003467,0.14,0.422915,0.1,0.414912,0
0.638298,31,0.050618,0.08,0.446742,0.15,0.003467,0,0.422915,0.15,0.414912,0
0.659574,27,0.050618,0.08,0.451503,0.14,0.003467,0.14,0.422915,0.09,0.414912,0
0.680851,15,0.047166,0.07,0.447337,0.04,0.003467,0.13,0.422915,0.05,0.414912,0
0.702128,2,0.047166,0.12,0.457751,0.01,0.003467,0.15,0.422915,0.07,0.414912,0
0.723404,39,0.045034,0.14,0.458048,0.09,0.003467,0.15,0.422915,0.09,0.414912,0
0.744681,28,0.046565,0,0.47709,0.05,0.003467,0.01,0.422915,0.01,0.414912,0
0.765957,43,0.047166,0.03,0.526183,0.09,0.003467,0.01,0.422915,0.09,0.414912,0
0.787234,40,0.047166,0.1,0.534662,0.14,0.003467,0.14,0.422915,0.1,0.414912,0
0.808511,1,0.046565,0.07,0.496876,0.15,0.003467,0.1,0.422915,0.05,0.414912,0
0.829787,48,0.045034,0.15,0.46504,0.15,0.003467,0,0.422915,0.1,0.414912,0
0.851064,28,0.048577,0.11,0.444659,0.12,0.003467,0.01,0.422915,0,0.414912,0
0.87234,1,0.047166,0.14,0.426361,0.02,0.003467,0.14,0.422915,0.14,0.414912,0
0.893617,9,0.045034,0.13,0.389021,0.05,0.003467,0.06,0.422915,0.06,0.414912,0
0.914894,30,0.045034,0.13,0.349747,0.06,0.003467,0.12,0.422915,0.13,0.414912,0
0.93617,40,0.055542,0.02,0.402559,0.12,0.003467,0.1,0.422915,0.07,0.414912,1
0.957447,32,0.072685,0,0.435436,0.03,0.003467,0.06,0.422915,0.05,0.414912,1
0.978723,8,0.075057,0.09,0.456561,0.01,0.003467,0.02,0.422915,0.14,0.414912,1
1,46,0.075057,0.09,0.450759,0.11,0.003467,0.15,0.422915,0.04,0.414912,1
0,30,0.072685,0.05,0.444511,0.09,0.003467,0.06,0.422915,0.11,0.414912,1
0.021277,24,0.075057,0.12,0.433502,0.07,0.003467,0.06,0.422915,0.03,0.414912,1
0.042553,50,0.056263,0.1,0.407022,0.15,0.003467,0.09,0.422915,0.07,0.414912,1
0.06383,12,0.054762,0.02,0.347813,0.06,0.003467,0.11,0.422915,0.11,0.414912,1
0.085106,14,0.048247,0.12,0.290241,0.03,0.003467,0.13,0.422915,0.01,0.414912,0
0.106383,35,0.045034,0.1,0.24814,0.06,0.003467,0.04,0.422915,0.02,0.414912,0
0.12766,6,0.045034,0.13,0.210503,0,0.003467,0.11,0.422915,0.06,0.414912,0
0.148936,14,0.043953,0.04,0.180452,0.01,0.003467,0.01,0.422915,0.07,0.414912,0
0.170213,39,0.044494,0.05,0.161559,0.15,0.003467,0.15,0.422915,0.06,0.414912,0
0.191489,31,0.044494,0.13,0.163047,0.11,0.003467,0.12,0.422915,0.02,0.414912,0
0.212766,20,0.045965,0.02,0.187593,0.15,0.003467,0.07,0.422915,0.03,0.414912,0
0.234043,49,0.063618,0,0.227016,0.12,0.003467,0.12,0.422915,0.11,0.414912,1
0.255319,40,0.072385,0.05,0.328325,0.08,0.003467,0.01,0.422915,0.08,0.414912,1
0.276596,26,0.075057,0.12,0.426212,0.14,0.003467,0.08,0.422915,0.07,0.414912,1
0.297872,32,0.046746,0.03,0.409551,0.01,0.003467,0.1,0.422915,0.04,0.414912,0
0.319149,19,0.060436,0,0.464891,0,0.003467,0.08,0.422915,0.01,0.414912,1
0.340426,40,0.054612,0.1,0.481999,0.15,0.003467,0.01,0.422915,0.03,0.414912,1
0.361702,5,0.054581,0.03,0.479024,0.01,0.003467,0.06,0.422915,0.02,0.414912,1
0.382979,6,0.088807,0.01,0.519637,0.02,0.003467,0.06,0.422915,0.07,0.414912,1
0.404255,16,0.090369,0.15,0.539125,0.08,0.003467,0.12,0.422915,0.12,0.414912,1
0.425532,42,0.101867,0.14,0.522761,0.09,0.003467,0.07,0.422915,0.04,0.414912,1
0.446809,3,0.075057,0.11,0.506099,0.12,0.003467,0.05,0.422915,0.09,0.414912,1
0.468085,17,0.075057,0.08,0.498066,0.01,0.003467,0.1,0.422915,0.07,0.414912,1
0.489362,37,0.054612,0,0.495835,0.12,0.003467,0.11,0.422915,0.15,0.414912,0
0.510638,39,0.054612,0.02,0.488099,0.05,0.003467,0.05,0.422915,0.04,0.414912,0
0.531915,38,0.074757,0.03,0.483041,0.11,0.003467,0.12,0.422915,0.11,0.414912,1
0.553191,8,0.075057,0.1,0.483338,0.1,0.003467,0.14,0.422915,0.06,0.414912,1
0.574468,36,0.087006,0.15,0.482297,0.11,0.003467,0.12,0.422915,0.03,0.414912,1
0.595745,11,0.087006,0.07,0.47828,0.07,0.003467,0.1,0.422915,0.15,0.414912,1
0.617021,29,0.088807,0.14,0.469949,0,0.003467,0,0.422915,0.07,0.414912,1
0.638298,44,0.088807,0.03,0.464891,0.02,0.003467,0.07,0.422915,0.04,0.414912,1
0.659574,34,0.088807,0.1,0.465486,0.14,0.003467,0.07,0.422915,0.04,0.414912,1
0.680851,43,0.088807,0.1,0.471586,0.1,0.003467,0.09,0.422915,0.08,0.414912,1
0.702128,50,0.088807,0.15,0.471883,0.08,0.003467,0.11,0.422915,0.15,0.414912,1
0.723404,30,0.060436,0.08,0.474859,0.02,0.003467,0.04,0.422915,0.09,0.414912,0
0.744681,25,0.075057,0.13,0.508033,0.13,0.003467,0.1,0.422915,0.11,0.414912,1
0.765957,29,0.075057,0.05,0.543886,0.06,0.003467,0.01,0.422915,0.13,0.414912,1
0.787234,14,0.060436,0.13,0.547605,0.01,0.003467,0.09,0.422915,0.02,0.414912,0
0.808511,49,0.054071,0.03,0.508628,0.15,0.003467,0.12,0.422915,0.12,0.414912,0
0.829787,45,0.048097,0.01,0.478429,0.05,0.003467,0.06,0.422915,0.01,0.414912,0
0.851064,34,0.054612,0.14,0.461767,0.1,0.003467,0.01,0.422915,0.01,0.414912,0
0.87234,14,0.054612,0.1,0.443023,0.14,0.003467,0.1,0.422915,0.02,0.414912,0
0.893617,25,0.047856,0,0.396013,0.07,0.003467,0.07,0.422915,0.04,0.414912,0
0.914894,43,0.045965,0.11,0.361351,0.15,0.003467,0.06,0.422915,0.09,0.414912,0
0.93617,50,0.054612,0.14,0.407617,0.08,0.003467,0.14,0.422915,0.05,0.414912,0
0.957447,42,0.054551,0.02,0.437072,0.01,0.003467,0.11,0.422915,0.07,0.414912,0
0.978723,10,0.054612,0.03,0.45909,0,0.003467,0.11,0.422915,0.04,0.414912,0
1,15,0.054551,0.06,0.449271,0.06,0.003467,0.02,0.422915,0.06,0.414912,0
0,24,0.054551,0.13,0.435585,0.06,0.003467,0.09,0.422915,0.15,0.414912,0
0.021277,45,0.054551,0.01,0.415501,0.15,0.003467,0.12,0.422915,0.12,0.414912,0
0.042553,3,0.047856,0.02,0.388575,0.02,0.003467,0.07,0.422915,0,0.414912,0
0.06383,7,0.045965,0.11,0.326837,0.06,0.003467,0.08,0.422915,0.14,0.414912,0
0.085106,29,0.045965,0.14,0.269265,0.13,0.003467,0.01,0.422915,0.02,0.414912,0
0.106383,9,0.045965,0.04,0.226421,0.09,0.003467,0.01,0.422915,0.01,0.414912,0
0.12766,11,0.045965,0.15,0.192651,0.09,0.003467,0.05,0.422915,0.15,0.414912,0
0.148936,0,0.044494,0.03,0.164683,0.01,0.003467,0.08,0.422915,0.05,0.414912,0
0.170213,25,0.044494,0.06,0.151592,0.01,0.003467,0.02,0.422915,0.11,0.414912,0
0.191489,46,0.044494,0.12,0.153377,0.14,0.003467,0.06,0.422915,0.09,0.414912,0
0.212766,37,0.045965,0.09,0.17956,0.05,0.003467,0.11,0.422915,0.09,0.414912,0
0.234043,13,0.053981,0.02,0.223297,0.03,0.003467,0.13,0.422915,0.11,0.414912,0
0.255319,23,0.054281,0.15,0.317911,0.08,0.003467,0.01,0.422915,0.04,0.414912,0
0.276596,1,0.060436,0,0.401964,0.1,0.003467,0.02,0.422915,0.06,0.414912,0
0.297872,14,0.045965,0.07,0.395418,0.06,0.003467,0,0.422915,0,0.414912,0
0.319149,49,0.054281,0.03,0.446147,0.02,0.003467,0.02,0.422915,0.09,0.414912,0
0.340426,14,0.047856,0.01,0.477834,0.08,0.003467,0.1,0.422915,0.06,0.414912,0
0.361702,7,0.050318,0.02,0.481256,0.04,0.003467,0.1,0.422915,0.01,0.414912,0
0.382979,45,0.088237,0.14,0.524844,0.01,0.003467,0.15,0.422915,0.12,0.414912,1
0.404255,6,0.060436,0.08,0.542844,0.08,0.003467,0.04,0.422915,0.11,0.414912,0
0.425532,14,0.054281,0.09,0.528265,0.06,0.003467,0.03,0.422915,0.06,0.414912,0
0.446809,30,0.053981,0.08,0.506546,0.12,0.003467,0.14,0.422915,0.04,0.414912,0
0.468085,20,0.054281,0.11,0.497917,0.03,0.003467,0.11,0.422915,0.04,0.414912,0
0.489362,38,0.053981,0.15,0.492264,0.02,0.003467,0.02,0.422915,0.15,0.414912,0
0.510638,48,0.054281,0.09,0.482148,0.12,0.003467,0.14,0.422915,0.13,0.414912,0
0.531915,27,0.054281,0.03,0.465486,0.09,0.003467,0.12,0.422915,0.03,0.414912,0
0.553191,50,0.053981,0.14,0.460726,0.08,0.003467,0.1,0.422915,0.12,0.414912,0
0.574468,19,0.054281,0.04,0.440345,0.05,0.003467,0.01,0.422915,0.06,0.414912,0
0.595745,36,0.054281,0.15,0.44332,0,0.003467,0.08,0.422915,0.01,0.414912,0
0.617021,46,0.054281,0.13,0.429485,0.01,0.003467,0.15,0.422915,0.01,0.414912,0
0.638298,22,0.060436,0.11,0.421898,0.14,0.003467,0.09,0.422915,0.09,0.414912,1
0.659574,13,0.053981,0.12,0.421601,0.15,0.003467,0.05,0.422915,0.08,0.414912,0
0.680851,2,0.054281,0.1,0.421303,0.13,0.003467,0.12,0.422915,0.04,0.414912,0
0.702128,13,0.047856,0.04,0.428741,0.01,0.003467,0,0.422915,0.03,0.414912,0
0.723404,23,0.046746,0.06,0.434097,0.04,0.003467,0.13,0.422915,0.07,0.414912,0
0.744681,39,0.050318,0.06,0.465486,0.11,0.003467,0.09,0.422915,0.08,0.414912,0
0.765957,16,0.047856,0.12,0.50238,0.05,0.003467,0.07,0.422915,0.08,0.414912,0
0.787234,29,0.047856,0.11,0.510265,0.15,0.003467,0.14,0.422915,0.13,0.414912,0
0.808511,31,0.046746,0.03,0.477834,0.1,0.003467,0.13,0.422915,0.04,0.414912,0
0.829787,10,0.045965,0.15,0.443172,0.07,0.003467,0.02,0.422915,0.06,0.414912,0
0.851064,17,0.049297,0.11,0.425915,0.03,0.003467,0.09,0.422915,0.01,0.414912,0
0.87234,42,0.045965,0.01,0.406278,0,0.003467,0.08,0.422915,0.15,0.414912,0
0.893617,12,0.045965,0.04,0.367896,0.05,0.003467,0.03,0.422915,0.15,0.414912,0
0.914894,7,0.045965,0.08,0.340375,0.01,0.003467,0.14,0.422915,0.15,0.414912,0
0.93617,35,0.053981,0.08,0.390062,0.03,0.003467,0.15,0.422915,0.14,0.414912,1
0.957447,10,0.050318,0.02,0.419667,0,0.003467,0.13,0.422915,0.14,0.414912,0
0.978723,6,0.053981,0.15,0.450015,0.08,0.003467,0,0.422915,0,0.414912,1
1,8,0.050318,0.06,0.445254,0.01,0.003467,0.13,0.422915,0.11,0.414912,0
0,35,0.053981,0.07,0.431419,0.15,0.003467,0.12,0.422915,0.07,0.414912,1
0.021277,25,0.054281,0.07,0.407914,0.11,0.003467,0.04,0.422915,0.12,0.414912,1
0.042553,11,0.054281,0.01,0.383814,0.11,0.003467,0.13,0.422915,0.04,0.414912,1
0.06383,36,0.047856,0.13,0.319845,0.14,0.003467,0.03,0.422915,0.04,0.414912,0
0.085106,33,0.046746,0.08,0.258405,0.13,0.003467,0.03,0.422915,0.08,0.414912,0
0.106383,42,0.045965,0.09,0.216751,0.06,0.003467,0.09,0.422915,0,0.414912,0
0.12766,43,0.045965,0.11,0.177328,0.07,0.003467,0.05,0.422915,0.01,0.414912,0
0.148936,34,0.044494,0.11,0.151145,0.13,0.003467,0.14,0.422915,0.08,0.414912,0
0.170213,3,0.044494,0.06,0.131062,0.01,0.003467,0.05,0.422915,0.14,0.414912,0
0.191489,33,0.059625,0.05,0.120351,0.12,0.003467,0.14,0.422915,0.03,0.414912,1
0.212766,49,0.059625,0.07,0.124814,0.03,0.003467,0.05,0.422915,0.03,0.414912,1
0.234043,42,0.060136,0,0.135228,0.09,0.003467,0.02,0.422915,0.08,0.414912,1
0.255319,46,0.06563,0.03,0.16751,0.05,0.003467,0.03,0.422915,0.06,0.414912,1
0.276596,20,0.060136,0.12,0.208123,0.02,0.003467,0.11,0.422915,0.02,0.414912,1
0.297872,22,0.070163,0.06,0.254537,0.13,0.003467,0.04,0.422915,0.06,0.414912,1
